time,counts
20-Jan-2021 (22:41:25.749831),2147448106.4885
20-Jan-2021 (22:41:27.550297),2147448085.968
20-Jan-2021 (22:41:27.561292),2147448087.394
20-Jan-2021 (22:41:29.365255),2147448046.3281
20-Jan-2021 (22:41:31.172359),2147448060.1747
20-Jan-2021 (22:41:31.183331),2147448073.3707
20-Jan-2021 (22:41:32.985349),2147448062.5531
20-Jan-2021 (22:41:32.995352),2147448083.201
20-Jan-2021 (22:41:34.727369),2147448097.5774
20-Jan-2021 (22:41:34.737845),2147448062.0449
20-Jan-2021 (22:41:36.540687),2147448063.0147
20-Jan-2021 (22:41:38.347270),2147448052.4952
20-Jan-2021 (22:41:38.358743),2147448065.7099
20-Jan-2021 (22:41:40.160055),2147448070.0671
20-Jan-2021 (22:41:40.170465),2147448067.9647
20-Jan-2021 (22:41:41.973427),2147448099.3325
20-Jan-2021 (22:41:43.780310),2147448093.7973
20-Jan-2021 (22:41:43.791409),2147448092.4806
20-Jan-2021 (22:41:45.524323),2147448068.4865
20-Jan-2021 (22:41:45.534314),2147448060.7405
20-Jan-2021 (22:41:47.337368),2147448080.0249
20-Jan-2021 (22:41:47.347313),2147448096.9857
20-Jan-2021 (22:41:49.150048),2147448050.5131
20-Jan-2021 (22:41:50.957138),2147448097.8487
20-Jan-2021 (22:41:50.968296),2147448089.6913
20-Jan-2021 (22:41:52.770323),2147448073.9039
20-Jan-2021 (22:41:52.781184),2147448093.0644
20-Jan-2021 (22:41:54.511924),2147448081.9872
20-Jan-2021 (22:41:56.321292),2147448088.0196
20-Jan-2021 (22:41:56.330547),2147448087.1357
20-Jan-2021 (22:41:58.132219),2147448090.5571
20-Jan-2021 (22:41:58.143438),2147448095.9123
20-Jan-2021 (22:41:59.945142),2147448087.05
20-Jan-2021 (22:42:01.754239),2147448056.5324
20-Jan-2021 (22:42:01.764215),2147448067.3851
20-Jan-2021 (22:42:03.497227),2147448068.4144
20-Jan-2021 (22:42:03.508171),2147448093.3501
20-Jan-2021 (22:42:05.309002),2147448073.6658
20-Jan-2021 (22:42:05.319972),2147448088.7708
20-Jan-2021 (22:42:07.122987),2147448086.2897
20-Jan-2021 (22:42:08.928692),2147448080.6895
20-Jan-2021 (22:42:08.938672),2147448110.7159
20-Jan-2021 (22:42:10.742814),2147448082.4024
20-Jan-2021 (22:42:10.753194),2147448087.2391
20-Jan-2021 (22:42:12.485884),2147448096.8992
20-Jan-2021 (22:42:14.293389),2147448093.8056
20-Jan-2021 (22:42:14.304443),2147448093.0924
20-Jan-2021 (22:42:16.106191),2147448081.0259
20-Jan-2021 (22:42:16.116364),2147448087.2048
20-Jan-2021 (22:42:17.917375),2147448089.4556
20-Jan-2021 (22:42:17.929357),2147448079.1909
20-Jan-2021 (22:42:19.731221),2147448067.8171
20-Jan-2021 (22:42:21.469333),2147448087.6418
20-Jan-2021 (22:42:21.479334),2147448108.8815
20-Jan-2021 (22:42:23.281288),2147448080.78
20-Jan-2021 (22:42:23.291295),2147448073.1107
20-Jan-2021 (22:42:25.094958),2147448074.4184
20-Jan-2021 (22:42:26.903089),2147448092.6966
20-Jan-2021 (22:42:26.913062),2147448068.4419
20-Jan-2021 (22:42:28.715205),2147448050.7531
20-Jan-2021 (22:42:28.726204),2147448067.0798
20-Jan-2021 (22:42:30.459214),2147448087.7778
20-Jan-2021 (22:42:32.266195),2147448098.5418
20-Jan-2021 (22:42:32.277627),2147448070.2537
20-Jan-2021 (22:42:34.077856),2147448097.6441
20-Jan-2021 (22:42:34.089824),2147448095.9835
20-Jan-2021 (22:42:35.890301),2147448107.0872
20-Jan-2021 (22:42:35.900274),2147448066.8715
20-Jan-2021 (22:42:37.703210),2147448071.9786
20-Jan-2021 (22:42:39.510952),2147448101.211
20-Jan-2021 (22:42:39.521896),2147448084.082
20-Jan-2021 (22:42:41.254615),2147448074.4773
20-Jan-2021 (22:42:41.265485),2147448083.8928
20-Jan-2021 (22:42:43.067200),2147448077.7072
20-Jan-2021 (22:42:44.874197),2147448106.5929
20-Jan-2021 (22:42:44.884732),2147448070.5495
20-Jan-2021 (22:42:46.688265),2147448055.8101
20-Jan-2021 (22:42:46.699267),2147448082.9088
20-Jan-2021 (22:42:48.500611),2147448097.8318
20-Jan-2021 (22:42:48.512549),2147448085.8984
20-Jan-2021 (22:42:50.243241),2147448095.0458
20-Jan-2021 (22:42:52.051320),2147448104.3769
20-Jan-2021 (22:42:52.061573),2147448090.544
20-Jan-2021 (22:42:53.864262),2147448099.7462
20-Jan-2021 (22:42:53.875233),2147448082.3898
20-Jan-2021 (22:42:55.676225),2147448085.7895
20-Jan-2021 (22:42:57.484218),2147448086.7555
20-Jan-2021 (22:42:57.494197),2147448132.0413
20-Jan-2021 (22:42:59.227454),2147448095.7162
20-Jan-2021 (22:42:59.238592),2147448085.5882
20-Jan-2021 (22:43:01.040504),2147448099.2514
20-Jan-2021 (22:43:02.847515),2147448092.772
20-Jan-2021 (22:43:02.857489),2147448110.725
20-Jan-2021 (22:43:04.659457),2147448095.2
20-Jan-2021 (22:43:04.669265),2147448074.848
20-Jan-2021 (22:43:06.473186),2147448086.0977
20-Jan-2021 (22:43:06.483224),2147448116.8898
20-Jan-2021 (22:43:08.217084),2147448108.9901
20-Jan-2021 (22:43:10.024278),2147448103.0124
20-Jan-2021 (22:43:10.035206),2147448060.5512
20-Jan-2021 (22:43:11.837165),2147448074.4894
20-Jan-2021 (22:43:11.847138),2147448085.094
20-Jan-2021 (22:43:13.649389),2147448154.6824
20-Jan-2021 (22:43:15.456309),2147448092.1878
20-Jan-2021 (22:43:15.466311),2147448110.4909
20-Jan-2021 (22:43:17.199449),2147448096.1168
20-Jan-2021 (22:43:17.208776),2147448091.821
20-Jan-2021 (22:43:19.011260),2147448059.5911
20-Jan-2021 (22:43:19.022419),2147448090.4139
20-Jan-2021 (22:43:20.825226),2147448075.3604
20-Jan-2021 (22:43:22.633362),2147448073.155
20-Jan-2021 (22:43:22.643338),2147448065.1207
20-Jan-2021 (22:43:24.446366),2147448078.7362
20-Jan-2021 (22:43:24.456031),2147448082.6457
20-Jan-2021 (22:43:26.188975),2147448092.3044
20-Jan-2021 (22:43:27.995783),2147448092.6643
20-Jan-2021 (22:43:28.006727),2147448082.971
20-Jan-2021 (22:43:29.808171),2147448062.0954
20-Jan-2021 (22:43:29.818600),2147448089.6247
20-Jan-2021 (22:43:31.621044),2147448088.3864
20-Jan-2021 (22:43:33.429880),2147448096.6447
20-Jan-2021 (22:43:33.439905),2147448098.6958
20-Jan-2021 (22:43:35.241928),2147448089.8391
20-Jan-2021 (22:43:35.253441),2147448109.6435
20-Jan-2021 (22:43:36.984110),2147448091.1675
20-Jan-2021 (22:43:36.994083),2147448070.5846
20-Jan-2021 (22:43:38.798971),2147448071.8837
20-Jan-2021 (22:43:40.606174),2147448057.0258
20-Jan-2021 (22:43:40.616147),2147448071.9911
20-Jan-2021 (22:43:42.417974),2147448078.5781
20-Jan-2021 (22:43:42.430100),2147448092.4798
20-Jan-2021 (22:43:44.231529),2147448078.5786
20-Jan-2021 (22:43:45.968020),2147448074.4545
20-Jan-2021 (22:43:45.977966),2147448068.9109
20-Jan-2021 (22:43:47.780985),2147448082.1362
20-Jan-2021 (22:43:47.790965),2147448046.2603
20-Jan-2021 (22:43:49.593188),2147448078.605
20-Jan-2021 (22:43:49.603589),2147448069.152
20-Jan-2021 (22:43:51.406130),2147448108.5365
20-Jan-2021 (22:43:53.214181),2147448082.1743
20-Jan-2021 (22:43:53.224173),2147448051.8921
20-Jan-2021 (22:43:54.958387),2147448068.8944
20-Jan-2021 (22:43:54.968377),2147448109.5005
20-Jan-2021 (22:43:56.770285),2147448065.7919
20-Jan-2021 (22:43:58.577396),2147448066.7088
20-Jan-2021 (22:43:58.588369),2147448097.5228
20-Jan-2021 (22:44:00.390176),2147448082.1626
20-Jan-2021 (22:44:00.401371),2147448043.6958
20-Jan-2021 (22:44:02.203096),2147448082.3959
20-Jan-2021 (22:44:02.214066),2147448052.4341
20-Jan-2021 (22:44:03.947112),2147448080.3206
20-Jan-2021 (22:44:05.753895),2147448092.6678
20-Jan-2021 (22:44:05.763868),2147448059.9291
20-Jan-2021 (22:44:07.567128),2147448098.0808
20-Jan-2021 (22:44:07.577033),2147448063.7588
20-Jan-2021 (22:44:09.379515),2147448074.5071
20-Jan-2021 (22:44:11.187195),2147448100.2207
20-Jan-2021 (22:44:11.198138),2147448070.4202
20-Jan-2021 (22:44:12.930164),2147448091.7779
20-Jan-2021 (22:44:12.940454),2147448072.7441
20-Jan-2021 (22:44:14.742133),2147448077.1164
20-Jan-2021 (22:44:16.551130),2147448101.124
20-Jan-2021 (22:44:16.562118),2147448109.824
20-Jan-2021 (22:44:18.362192),2147448086.7326
20-Jan-2021 (22:44:18.372194),2147448070.7824
20-Jan-2021 (22:44:20.176269),2147448065.3684
20-Jan-2021 (22:44:20.186517),2147448091.4873
20-Jan-2021 (22:44:21.919605),2147448089.66
20-Jan-2021 (22:44:23.727246),2147448069.8528
20-Jan-2021 (22:44:23.738217),2147448082.3735
20-Jan-2021 (22:44:25.540541),2147448094.9968
20-Jan-2021 (22:44:25.550257),2147448123.673
20-Jan-2021 (22:44:27.352655),2147448081.8523
20-Jan-2021 (22:44:29.159226),2147448098.6256
20-Jan-2021 (22:44:29.169682),2147448067.1761
20-Jan-2021 (22:44:30.973018),2147448082.3378
20-Jan-2021 (22:44:30.982991),2147448095.3413
20-Jan-2021 (22:44:32.714099),2147448084.0033
20-Jan-2021 (22:44:32.724730),2147448089.8494
20-Jan-2021 (22:44:34.527966),2147448101.9984
20-Jan-2021 (22:44:36.335712),2147448082.5895
20-Jan-2021 (22:44:36.346711),2147448076.661
20-Jan-2021 (22:44:38.148892),2147448054.0953
20-Jan-2021 (22:44:38.160234),2147448067.4082
20-Jan-2021 (22:44:39.961240),2147448107.328
20-Jan-2021 (22:44:41.699143),2147448118.2798
20-Jan-2021 (22:44:41.709149),2147448087.1428
20-Jan-2021 (22:44:43.511037),2147448091.6267
20-Jan-2021 (22:44:43.521548),2147448083.9484
20-Jan-2021 (22:44:45.324074),2147448108.8354
20-Jan-2021 (22:44:47.132787),2147448115.0924
20-Jan-2021 (22:44:47.142732),2147448087.1909
20-Jan-2021 (22:44:48.944937),2147448084.842
20-Jan-2021 (22:44:48.955451),2147448084.8821
20-Jan-2021 (22:44:50.688173),2147448090.3196
20-Jan-2021 (22:44:50.699145),2147448115.4252
20-Jan-2021 (22:44:52.500133),2147448085.5956
20-Jan-2021 (22:44:54.308218),2147448099.5795
20-Jan-2021 (22:44:54.319188),2147448076.99
20-Jan-2021 (22:44:56.121142),2147448065.458
20-Jan-2021 (22:44:56.130855),2147448083.1007
20-Jan-2021 (22:44:57.933922),2147448107.4307
20-Jan-2021 (22:44:59.672042),2147448080.5451
20-Jan-2021 (22:44:59.682067),2147448090.4431
20-Jan-2021 (22:45:01.485093),2147448101.8825
20-Jan-2021 (22:45:01.496064),2147448078.5008
20-Jan-2021 (22:45:03.298107),2147448099.0646
20-Jan-2021 (22:45:03.308093),2147448072.6923
20-Jan-2021 (22:45:05.110101),2147448080.025
20-Jan-2021 (22:45:06.917225),2147448096.1357
20-Jan-2021 (22:45:06.927199),2147448116.5335
20-Jan-2021 (22:45:08.660695),2147448071.8881
20-Jan-2021 (22:45:08.671010),2147448057.8471
20-Jan-2021 (22:45:10.473752),2147448076.5949
20-Jan-2021 (22:45:12.280946),2147448078.3193
20-Jan-2021 (22:45:12.291889),2147448077.8729
20-Jan-2021 (22:45:14.094129),2147448090.7665
20-Jan-2021 (22:45:14.105319),2147448102.8296
20-Jan-2021 (22:45:15.905990),2147448111.6933
20-Jan-2021 (22:45:17.644876),2147448087.2037
20-Jan-2021 (22:45:17.654960),2147448081.1413
20-Jan-2021 (22:45:19.456488),2147448056.1899
20-Jan-2021 (22:45:19.466461),2147448076.4459
20-Jan-2021 (22:45:21.269638),2147448104.2596
20-Jan-2021 (22:45:21.279700),2147448079.7545
20-Jan-2021 (22:45:23.081879),2147448072.2533
20-Jan-2021 (22:45:24.890282),2147448111.4038
20-Jan-2021 (22:45:24.901414),2147448093.5016
20-Jan-2021 (22:45:26.702597),2147448087.5636
20-Jan-2021 (22:45:26.712570),2147448083.4144
20-Jan-2021 (22:45:28.445963),2147448082.8954
20-Jan-2021 (22:45:30.253082),2147448098.6793
20-Jan-2021 (22:45:30.263084),2147448118.1185
20-Jan-2021 (22:45:32.066261),2147448091.832
20-Jan-2021 (22:45:32.075234),2147448086.1296
20-Jan-2021 (22:45:33.878416),2147448080.9158
20-Jan-2021 (22:45:33.888452),2147448078.0641
20-Jan-2021 (22:45:35.691629),2147448100.8257
20-Jan-2021 (22:45:37.429980),2147448100.7894
20-Jan-2021 (22:45:37.439954),2147448107.9547
20-Jan-2021 (22:45:39.242134),2147448109.8625
20-Jan-2021 (22:45:39.252104),2147448086.2217
20-Jan-2021 (22:45:41.054849),2147448093.5856
20-Jan-2021 (22:45:42.862052),2147448088.0751
20-Jan-2021 (22:45:42.872017),2147448079.6284
20-Jan-2021 (22:45:44.675313),2147448086.7889
20-Jan-2021 (22:45:44.685588),2147448064.1719
20-Jan-2021 (22:45:46.419073),2147448070.4531
20-Jan-2021 (22:45:48.226238),2147448078.624
20-Jan-2021 (22:45:48.236214),2147448076.1752
20-Jan-2021 (22:45:50.038397),2147448108.6203
20-Jan-2021 (22:45:50.048370),2147448100.8745
20-Jan-2021 (22:45:51.851574),2147448106.6666
20-Jan-2021 (22:45:51.862545),2147448091.6924
20-Jan-2021 (22:45:53.664728),2147448094.2642
20-Jan-2021 (22:45:55.403075),2147448103.3729
20-Jan-2021 (22:45:55.413049),2147448088.8189
20-Jan-2021 (22:45:57.215230),2147448088.5004
20-Jan-2021 (22:45:57.226202),2147448091.4092
20-Jan-2021 (22:45:59.028380),2147448129.1564
20-Jan-2021 (22:46:00.835547),2147448074.611
20-Jan-2021 (22:46:00.846518),2147448100.5937
20-Jan-2021 (22:46:02.648697),2147448097.3979
20-Jan-2021 (22:46:02.657695),2147448125.1049
20-Jan-2021 (22:46:04.391038),2147448096.0216
20-Jan-2021 (22:46:04.402009),2147448108.9694
20-Jan-2021 (22:46:06.204188),2147448095.5473
20-Jan-2021 (22:46:08.011354),2147448062.5446
20-Jan-2021 (22:46:08.022326),2147448113.9809
20-Jan-2021 (22:46:09.823508),2147448092.6364
20-Jan-2021 (22:46:09.833481),2147448100.1942
20-Jan-2021 (22:46:11.636659),2147448097.2457
20-Jan-2021 (22:46:13.375012),2147448106.209
20-Jan-2021 (22:46:13.385981),2147448109.1583
20-Jan-2021 (22:46:15.188166),2147448078.0211
20-Jan-2021 (22:46:15.198134),2147448094.3066
20-Jan-2021 (22:46:17.000286),2147448095.5693
20-Jan-2021 (22:46:17.011257),2147448103.1679
20-Jan-2021 (22:46:18.813213),2147448094.013
20-Jan-2021 (22:46:20.620185),2147448070.9745
20-Jan-2021 (22:46:20.630158),2147448078.1309
20-Jan-2021 (22:46:22.434305),2147448084.1363
20-Jan-2021 (22:46:22.444307),2147448096.9269
20-Jan-2021 (22:46:24.175678),2147448055.1063
20-Jan-2021 (22:46:25.983846),2147448100.9787
20-Jan-2021 (22:46:25.993813),2147448066.5164
20-Jan-2021 (22:46:27.796963),2147448083.3812
20-Jan-2021 (22:46:27.807934),2147448092.7245
20-Jan-2021 (22:46:29.610142),2147448095.5339
20-Jan-2021 (22:46:31.417308),2147448106.6345
20-Jan-2021 (22:46:31.427282),2147448097.6677
20-Jan-2021 (22:46:33.160645),2147448086.8378
20-Jan-2021 (22:46:33.171619),2147448111.6125
20-Jan-2021 (22:46:34.972798),2147448062.2983
20-Jan-2021 (22:46:34.982744),2147448093.025
20-Jan-2021 (22:46:36.785586),2147448087.1534
20-Jan-2021 (22:46:38.592754),2147448109.2538
20-Jan-2021 (22:46:38.602821),2147448114.8975
20-Jan-2021 (22:46:40.405153),2147448079.3949
20-Jan-2021 (22:46:40.415681),2147448100.5211
20-Jan-2021 (22:46:42.150147),2147448090.1057
20-Jan-2021 (22:46:43.956316),2147448063.7389
20-Jan-2021 (22:46:43.966290),2147448099.9098
20-Jan-2021 (22:46:45.769415),2147448073.9307
20-Jan-2021 (22:46:45.779389),2147448109.9315
20-Jan-2021 (22:46:47.581571),2147448114.2099
20-Jan-2021 (22:46:47.591542),2147448113.5863
20-Jan-2021 (22:46:49.394721),2147448098.8115
20-Jan-2021 (22:46:51.132071),2147448101.0475
20-Jan-2021 (22:46:51.142046),2147448118.2974
20-Jan-2021 (22:46:52.946089),2147448108.1318
20-Jan-2021 (22:46:52.955062),2147448111.6575
20-Jan-2021 (22:46:54.758239),2147448063.1172
20-Jan-2021 (22:46:56.566404),2147448113.921
20-Jan-2021 (22:46:56.576379),2147448102.5133
20-Jan-2021 (22:46:58.378557),2147448098.5056
20-Jan-2021 (22:46:58.389528),2147448091.8227
20-Jan-2021 (22:47:00.121854),2147448095.6409
20-Jan-2021 (22:47:01.929081),2147448100.4328
20-Jan-2021 (22:47:01.939054),2147448104.9806
20-Jan-2021 (22:47:03.741393),2147448103.8712
20-Jan-2021 (22:47:03.751369),2147448085.2937
20-Jan-2021 (22:47:05.554885),2147448104.3123
20-Jan-2021 (22:47:05.565533),2147448098.2476
20-Jan-2021 (22:47:07.367728),2147448118.0105
20-Jan-2021 (22:47:09.105090),2147448080.101
20-Jan-2021 (22:47:09.115063),2147448117.9825
20-Jan-2021 (22:47:10.918783),2147448107.541
20-Jan-2021 (22:47:10.928441),2147448111.437
20-Jan-2021 (22:47:12.730704),2147448084.2452
20-Jan-2021 (22:47:14.538501),2147448091.2721
20-Jan-2021 (22:47:14.549444),2147448063.414
20-Jan-2021 (22:47:16.351238),2147448100.7857
20-Jan-2021 (22:47:16.362379),2147448071.5038
20-Jan-2021 (22:47:18.163914),2147448084.1683
20-Jan-2021 (22:47:18.174885),2147448076.611
20-Jan-2021 (22:47:19.907177),2147448069.1217
20-Jan-2021 (22:47:21.714927),2147448113.3679
20-Jan-2021 (22:47:21.725832),2147448079.3739
20-Jan-2021 (22:47:23.527942),2147448107.3042
20-Jan-2021 (22:47:23.538912),2147448117.8184
20-Jan-2021 (22:47:25.339050),2147448091.6724
20-Jan-2021 (22:47:27.147756),2147448095.3531
20-Jan-2021 (22:47:27.157822),2147448100.9704
20-Jan-2021 (22:47:28.891001),2147448064.8638
20-Jan-2021 (22:47:28.901973),2147448091.1188
20-Jan-2021 (22:47:30.702863),2147448060.1084
20-Jan-2021 (22:47:32.510923),2147448094.5164
20-Jan-2021 (22:47:32.521894),2147448077.2821
20-Jan-2021 (22:47:34.324213),2147448090.5804
20-Jan-2021 (22:47:34.335184),2147448096.3406
20-Jan-2021 (22:47:36.135918),2147448076.8235
20-Jan-2021 (22:47:36.146889),2147448141.9271
20-Jan-2021 (22:47:37.879603),2147448086.6447
20-Jan-2021 (22:47:39.687195),2147448094.1955
20-Jan-2021 (22:47:39.698165),2147448066.1826
20-Jan-2021 (22:47:41.500444),2147448080.4206
20-Jan-2021 (22:47:41.511415),2147448116.3912
20-Jan-2021 (22:47:43.311819),2147448111.9088
20-Jan-2021 (22:47:45.119207),2147448089.554
20-Jan-2021 (22:47:45.130151),2147448119.0326
20-Jan-2021 (22:47:46.863940),2147448125.4533
20-Jan-2021 (22:47:46.874910),2147448099.2062
20-Jan-2021 (22:47:48.676859),2147448095.5017
20-Jan-2021 (22:47:48.687830),2147448108.7957
20-Jan-2021 (22:47:50.487924),2147448107.6425
20-Jan-2021 (22:47:52.294872),2147448095.4834
20-Jan-2021 (22:47:52.305826),2147448092.8309
20-Jan-2021 (22:47:54.108903),2147448091.0975
20-Jan-2021 (22:47:54.119874),2147448080.6974
20-Jan-2021 (22:47:55.851999),2147448091.0851
20-Jan-2021 (22:47:57.658769),2147448094.4706
20-Jan-2021 (22:47:57.670710),2147448133.8021
20-Jan-2021 (22:47:59.471883),2147448117.2996
20-Jan-2021 (22:47:59.481856),2147448141.8109
20-Jan-2021 (22:48:01.285901),2147448132.3258
20-Jan-2021 (22:48:03.091814),2147448059.8111
20-Jan-2021 (22:48:03.101819),2147448098.5855
20-Jan-2021 (22:48:04.835308),2147448070.8402
20-Jan-2021 (22:48:04.846279),2147448092.2836
20-Jan-2021 (22:48:06.648890),2147448119.8712
20-Jan-2021 (22:48:06.659004),2147448127.6037
20-Jan-2021 (22:48:08.461789),2147448112.2935
20-Jan-2021 (22:48:10.268945),2147448110.3841
20-Jan-2021 (22:48:10.279988),2147448123.8144
20-Jan-2021 (22:48:12.081440),2147448103.0988
20-Jan-2021 (22:48:12.092172),2147448084.9634
20-Jan-2021 (22:48:13.894801),2147448111.6852
20-Jan-2021 (22:48:15.632057),2147448086.9489
20-Jan-2021 (22:48:15.643335),2147448087.9473
20-Jan-2021 (22:48:17.445487),2147448105.3202
20-Jan-2021 (22:48:17.455306),2147448101.4109
20-Jan-2021 (22:48:19.257514),2147448071.2795
20-Jan-2021 (22:48:19.268978),2147448107.8773
20-Jan-2021 (22:48:21.071158),2147448107.0734
20-Jan-2021 (22:48:22.878325),2147448092.1466
20-Jan-2021 (22:48:22.889296),2147448102.3304
20-Jan-2021 (22:48:24.621657),2147448104.956
20-Jan-2021 (22:48:24.632637),2147448087.9989
20-Jan-2021 (22:48:26.433932),2147448107.1284
20-Jan-2021 (22:48:28.241100),2147448086.6719
20-Jan-2021 (22:48:28.253040),2147448093.8906
20-Jan-2021 (22:48:30.053825),2147448097.1912
20-Jan-2021 (22:48:30.063800),2147448074.4404
20-Jan-2021 (22:48:31.866165),2147448113.4417
20-Jan-2021 (22:48:31.876545),2147448128.8243
20-Jan-2021 (22:48:33.610909),2147448071.2515
20-Jan-2021 (22:48:35.417168),2147448083.7784
20-Jan-2021 (22:48:35.428480),2147448105.0788
20-Jan-2021 (22:48:37.230955),2147448070.3356
20-Jan-2021 (22:48:37.239931),2147448082.9099
20-Jan-2021 (22:48:39.044106),2147448115.6102
20-Jan-2021 (22:48:40.851272),2147448086.6572
20-Jan-2021 (22:48:40.861247),2147448081.8778
20-Jan-2021 (22:48:42.593585),2147448113.2948
20-Jan-2021 (22:48:42.609542),2147448108.9382
20-Jan-2021 (22:48:44.406764),2147448086.6795
20-Jan-2021 (22:48:46.213932),2147448093.9513
20-Jan-2021 (22:48:46.223903),2147448130.592
20-Jan-2021 (22:48:48.027053),2147448101.5625
20-Jan-2021 (22:48:48.037055),2147448089.969
20-Jan-2021 (22:48:49.839230),2147448119.5842
20-Jan-2021 (22:48:49.849213),2147448109.9257
20-Jan-2021 (22:48:51.582572),2147448105.0226
20-Jan-2021 (22:48:53.389735),2147448084.9134
20-Jan-2021 (22:48:53.399712),2147448118.008
20-Jan-2021 (22:48:55.202890),2147448092.7707
20-Jan-2021 (22:48:55.213862),2147448114.936
20-Jan-2021 (22:48:57.016043),2147448104.9568
20-Jan-2021 (22:48:58.823206),2147448102.0508
20-Jan-2021 (22:48:58.834178),2147448118.7452
20-Jan-2021 (22:49:00.566546),2147448121.2138
20-Jan-2021 (22:49:00.577514),2147448096.6444
20-Jan-2021 (22:49:02.378697),2147448094.4239
20-Jan-2021 (22:49:02.390674),2147448111.4778
20-Jan-2021 (22:49:04.190937),2147448122.7088
20-Jan-2021 (22:49:05.999101),2147448134.5353
20-Jan-2021 (22:49:06.010073),2147448107.0362
20-Jan-2021 (22:49:07.812250),2147448118.6884
20-Jan-2021 (22:49:07.822226),2147448123.8691
20-Jan-2021 (22:49:09.624411),2147448101.5161
20-Jan-2021 (22:49:11.362760),2147448091.7425
20-Jan-2021 (22:49:11.372734),2147448112.3599
20-Jan-2021 (22:49:13.174883),2147448106.8678
20-Jan-2021 (22:49:13.184883),2147448114.4818
20-Jan-2021 (22:49:14.988134),2147448086.6396
20-Jan-2021 (22:49:16.795342),2147448108.0487
20-Jan-2021 (22:49:16.806323),2147448102.0282
20-Jan-2021 (22:49:18.607506),2147448094.6592
20-Jan-2021 (22:49:18.618476),2147448092.1323
20-Jan-2021 (22:49:20.351840),2147448126.5876
20-Jan-2021 (22:49:20.362811),2147448107.9648
20-Jan-2021 (22:49:22.163996),2147448109.5878
20-Jan-2021 (22:49:23.972155),2147448111.3273
20-Jan-2021 (22:49:23.982132),2147448105.6037
20-Jan-2021 (22:49:25.784311),2147448123.75
20-Jan-2021 (22:49:25.794284),2147448088.3747
20-Jan-2021 (22:49:27.597434),2147448096.2567
20-Jan-2021 (22:49:29.334816),2147448064.5376
20-Jan-2021 (22:49:29.344791),2147448096.2132
20-Jan-2021 (22:49:31.148682),2147448104.0239
20-Jan-2021 (22:49:31.157662),2147448077.8676
20-Jan-2021 (22:49:32.960838),2147448113.5288
20-Jan-2021 (22:49:32.970811),2147448098.1012
20-Jan-2021 (22:49:34.773992),2147448100.3368
20-Jan-2021 (22:49:36.581128),2147448080.6962
20-Jan-2021 (22:49:36.592126),2147448105.9183
20-Jan-2021 (22:49:38.324493),2147448113.2864
20-Jan-2021 (22:49:38.333468),2147448080.3855
20-Jan-2021 (22:49:40.136646),2147448097.7923
20-Jan-2021 (22:49:41.944810),2147448125.1121
20-Jan-2021 (22:49:41.955781),2147448093.891
20-Jan-2021 (22:49:43.756964),2147448081.7701
20-Jan-2021 (22:49:43.766937),2147448122.7412
20-Jan-2021 (22:49:45.569116),2147448138.7151
20-Jan-2021 (22:49:47.307467),2147448123.1303
20-Jan-2021 (22:49:47.317441),2147448085.1817
20-Jan-2021 (22:49:49.120619),2147448137.3291
20-Jan-2021 (22:49:49.131561),2147448115.3355
20-Jan-2021 (22:49:50.932762),2147448086.9941
20-Jan-2021 (22:49:50.941784),2147448107.0201
20-Jan-2021 (22:49:52.745949),2147448100.7047
20-Jan-2021 (22:49:54.554117),2147448125.6545
20-Jan-2021 (22:49:54.564086),2147448109.516
20-Jan-2021 (22:49:56.296453),2147448114.5125
20-Jan-2021 (22:49:56.307424),2147448086.8356
20-Jan-2021 (22:49:58.109649),2147448129.7059
