time,counts
17-Jan-2021 (22:49:59.021085),2147450721
17-Jan-2021 (22:49:59.021280),2147453681
17-Jan-2021 (22:49:59.021475),2147452073
17-Jan-2021 (22:49:59.021671),2147450673
17-Jan-2021 (22:49:59.021867),2147449457
17-Jan-2021 (22:49:59.022062),2147451660
17-Jan-2021 (22:49:59.022257),2147451000
17-Jan-2021 (22:49:59.022452),2147451761
17-Jan-2021 (22:49:59.022648),2147451427
17-Jan-2021 (22:49:59.022842),2147449433
17-Jan-2021 (22:49:59.023037),2147450628
17-Jan-2021 (22:49:59.023234),2147453586
17-Jan-2021 (22:49:59.023429),2147452221
17-Jan-2021 (22:49:59.023624),2147450370
17-Jan-2021 (22:49:59.023820),2147450260
17-Jan-2021 (22:49:59.024016),2147452410
17-Jan-2021 (22:49:59.024211),2147455765
17-Jan-2021 (22:49:59.024406),2147452631
17-Jan-2021 (22:49:59.024602),2147451657
17-Jan-2021 (22:49:59.024797),2147450359
17-Jan-2021 (22:49:59.024993),2147454074
17-Jan-2021 (22:49:59.025189),2147451944
17-Jan-2021 (22:49:59.025385),2147451797
17-Jan-2021 (22:49:59.025581),2147451068
17-Jan-2021 (22:49:59.025776),2147447261
17-Jan-2021 (22:49:59.025971),2147451903
17-Jan-2021 (22:49:59.026166),2147449867
17-Jan-2021 (22:49:59.026363),2147450209
17-Jan-2021 (22:49:59.026558),2147452616
17-Jan-2021 (22:49:59.026755),2147449804
17-Jan-2021 (22:49:59.026950),2147452581
17-Jan-2021 (22:49:59.027147),2147448105
17-Jan-2021 (22:49:59.027342),2147451273
17-Jan-2021 (22:49:59.027538),2147450606
17-Jan-2021 (22:49:59.027733),2147451158
17-Jan-2021 (22:49:59.027929),2147452086
17-Jan-2021 (22:49:59.028138),2147449739
17-Jan-2021 (22:49:59.028334),2147450439
17-Jan-2021 (22:49:59.028529),2147452466
17-Jan-2021 (22:49:59.028724),2147452546
17-Jan-2021 (22:49:59.028919),2147451213
17-Jan-2021 (22:49:59.029114),2147450111
17-Jan-2021 (22:49:59.029309),2147448759
17-Jan-2021 (22:49:59.029505),2147453678
17-Jan-2021 (22:49:59.029700),2147449477
17-Jan-2021 (22:49:59.029895),2147447182
17-Jan-2021 (22:49:59.030089),2147450470
17-Jan-2021 (22:49:59.030284),2147449515
17-Jan-2021 (22:49:59.030479),2147451354
17-Jan-2021 (22:49:59.030675),2147451040
17-Jan-2021 (22:49:59.030870),2147451412
17-Jan-2021 (22:49:59.031066),2147452511
17-Jan-2021 (22:49:59.031261),2147449497
17-Jan-2021 (22:49:59.031456),2147451965
17-Jan-2021 (22:49:59.031652),2147451388
17-Jan-2021 (22:49:59.031847),2147451928
17-Jan-2021 (22:49:59.032042),2147450780
17-Jan-2021 (22:49:59.032237),2147451640
17-Jan-2021 (22:49:59.032433),2147451618
17-Jan-2021 (22:49:59.032629),2147449687
17-Jan-2021 (22:49:59.032825),2147449144
17-Jan-2021 (22:49:59.033021),2147451281
17-Jan-2021 (22:49:59.033216),2147451125
17-Jan-2021 (22:49:59.033413),2147448535
17-Jan-2021 (22:49:59.033609),2147450452
17-Jan-2021 (22:49:59.033804),2147450322
17-Jan-2021 (22:49:59.034000),2147452645
17-Jan-2021 (22:49:59.034197),2147450808
17-Jan-2021 (22:49:59.034392),2147452686
17-Jan-2021 (22:49:59.034588),2147446629
17-Jan-2021 (22:49:59.034783),2147447600
17-Jan-2021 (22:49:59.034978),2147451065
17-Jan-2021 (22:49:59.035173),2147450157
17-Jan-2021 (22:49:59.035368),2147448744
17-Jan-2021 (22:49:59.035563),2147451928
17-Jan-2021 (22:49:59.035759),2147450662
17-Jan-2021 (22:49:59.035955),2147451600
17-Jan-2021 (22:49:59.036155),2147450921
17-Jan-2021 (22:49:59.036357),2147451001
17-Jan-2021 (22:49:59.036553),2147452074
17-Jan-2021 (22:49:59.036748),2147449776
17-Jan-2021 (22:49:59.036943),2147448027
17-Jan-2021 (22:49:59.037138),2147450830
17-Jan-2021 (22:49:59.037333),2147452957
17-Jan-2021 (22:49:59.037528),2147452393
17-Jan-2021 (22:49:59.037756),2147449427
17-Jan-2021 (22:49:59.037971),2147450399
17-Jan-2021 (22:49:59.038168),2147453238
17-Jan-2021 (22:49:59.038364),2147452905
17-Jan-2021 (22:49:59.038560),2147451385
17-Jan-2021 (22:49:59.038755),2147447706
17-Jan-2021 (22:49:59.038949),2147449476
17-Jan-2021 (22:49:59.039144),2147449958
17-Jan-2021 (22:49:59.039339),2147449215
17-Jan-2021 (22:49:59.039535),2147450802
17-Jan-2021 (22:49:59.039730),2147452317
17-Jan-2021 (22:49:59.039941),2147448780
17-Jan-2021 (22:49:59.040138),2147449776
17-Jan-2021 (22:49:59.040334),2147449752
17-Jan-2021 (22:49:59.040531),2147449602
17-Jan-2021 (22:49:59.040728),2147449964
17-Jan-2021 (22:49:59.040925),2147447898
17-Jan-2021 (22:49:59.041121),2147453083
17-Jan-2021 (22:49:59.041318),2147451674
17-Jan-2021 (22:49:59.041515),2147451761
17-Jan-2021 (22:49:59.041711),2147450042
17-Jan-2021 (22:49:59.041907),2147450560
17-Jan-2021 (22:49:59.042104),2147448989
17-Jan-2021 (22:49:59.042299),2147449592
17-Jan-2021 (22:49:59.042496),2147449530
17-Jan-2021 (22:49:59.042693),2147450839
17-Jan-2021 (22:49:59.042890),2147452911
17-Jan-2021 (22:49:59.043086),2147450960
17-Jan-2021 (22:49:59.043282),2147453730
17-Jan-2021 (22:49:59.043479),2147450038
17-Jan-2021 (22:49:59.043676),2147448931
17-Jan-2021 (22:49:59.043872),2147450958
17-Jan-2021 (22:49:59.044418),2147450958
17-Jan-2021 (22:49:59.044621),2147447814
17-Jan-2021 (22:49:59.044818),2147450808
17-Jan-2021 (22:49:59.045015),2147451669
17-Jan-2021 (22:49:59.045212),2147453304
17-Jan-2021 (22:49:59.045409),2147445434
17-Jan-2021 (22:49:59.045604),2147449436
17-Jan-2021 (22:49:59.045800),2147449098
17-Jan-2021 (22:49:59.045996),2147448468
17-Jan-2021 (22:49:59.046192),2147449674
17-Jan-2021 (22:49:59.046411),2147449674
17-Jan-2021 (22:49:59.046607),2147452310
17-Jan-2021 (22:49:59.046803),2147454671
17-Jan-2021 (22:49:59.046998),2147450323
17-Jan-2021 (22:49:59.047193),2147449729
17-Jan-2021 (22:49:59.047389),2147448755
17-Jan-2021 (22:49:59.047586),2147453402
17-Jan-2021 (22:49:59.047781),2147448528
17-Jan-2021 (22:49:59.047998),2147450773
17-Jan-2021 (22:49:59.048196),2147450170
17-Jan-2021 (22:49:59.048391),2147450980
17-Jan-2021 (22:49:59.048587),2147451011
17-Jan-2021 (22:49:59.048782),2147453561
17-Jan-2021 (22:49:59.048977),2147449893
17-Jan-2021 (22:49:59.049173),2147452423
17-Jan-2021 (22:49:59.049369),2147450813
17-Jan-2021 (22:49:59.049565),2147449888
17-Jan-2021 (22:49:59.049760),2147452161
17-Jan-2021 (22:49:59.049956),2147451134
17-Jan-2021 (22:49:59.050151),2147452023
17-Jan-2021 (22:49:59.050346),2147451147
17-Jan-2021 (22:49:59.050541),2147450760
17-Jan-2021 (22:49:59.050737),2147451428
17-Jan-2021 (22:49:59.050932),2147448635
17-Jan-2021 (22:49:59.051128),2147450243
17-Jan-2021 (22:49:59.051324),2147448992
17-Jan-2021 (22:49:59.051519),2147449901
17-Jan-2021 (22:49:59.051714),2147452322
17-Jan-2021 (22:49:59.051909),2147448716
17-Jan-2021 (22:49:59.052105),2147450796
17-Jan-2021 (22:49:59.052301),2147450405
17-Jan-2021 (22:49:59.052496),2147448536
17-Jan-2021 (22:49:59.052791),2147448536
17-Jan-2021 (22:49:59.053012),2147448781
17-Jan-2021 (22:49:59.053209),2147454715
17-Jan-2021 (22:49:59.053406),2147449637
17-Jan-2021 (22:49:59.053601),2147448831
17-Jan-2021 (22:49:59.053796),2147448316
17-Jan-2021 (22:49:59.053992),2147452744
17-Jan-2021 (22:49:59.054187),2147450277
17-Jan-2021 (22:49:59.054383),2147449353
17-Jan-2021 (22:49:59.054578),2147448240
17-Jan-2021 (22:49:59.054773),2147450307
17-Jan-2021 (22:49:59.054967),2147451341
17-Jan-2021 (22:49:59.055163),2147451921
17-Jan-2021 (22:49:59.055359),2147449479
17-Jan-2021 (22:49:59.055553),2147451841
17-Jan-2021 (22:49:59.055749),2147452721
17-Jan-2021 (22:49:59.055945),2147447980
17-Jan-2021 (22:49:59.056141),2147449558
17-Jan-2021 (22:49:59.056336),2147450743
17-Jan-2021 (22:49:59.056531),2147450163
17-Jan-2021 (22:49:59.056726),2147450363
17-Jan-2021 (22:49:59.056920),2147449826
17-Jan-2021 (22:49:59.057115),2147452686
17-Jan-2021 (22:49:59.057310),2147451603
17-Jan-2021 (22:49:59.057505),2147448768
17-Jan-2021 (22:49:59.057700),2147453440
17-Jan-2021 (22:49:59.057929),2147448400
17-Jan-2021 (22:49:59.058144),2147450468
17-Jan-2021 (22:49:59.058340),2147449797
17-Jan-2021 (22:49:59.058537),2147453573
17-Jan-2021 (22:49:59.058733),2147453262
17-Jan-2021 (22:49:59.058929),2147449916
17-Jan-2021 (22:49:59.059125),2147454093
17-Jan-2021 (22:49:59.059322),2147449703
17-Jan-2021 (22:49:59.059518),2147450912
17-Jan-2021 (22:49:59.059713),2147450798
17-Jan-2021 (22:49:59.059909),2147451379
17-Jan-2021 (22:49:59.060105),2147452103
17-Jan-2021 (22:49:59.060300),2147448384
17-Jan-2021 (22:49:59.060496),2147450300
17-Jan-2021 (22:49:59.060691),2147452794
17-Jan-2021 (22:49:59.060886),2147448153
17-Jan-2021 (22:49:59.061082),2147448360
17-Jan-2021 (22:49:59.061277),2147451522
17-Jan-2021 (22:49:59.061473),2147447304
17-Jan-2021 (22:49:59.061690),2147452320
17-Jan-2021 (22:49:59.061886),2147449652
17-Jan-2021 (22:49:59.062082),2147451886
17-Jan-2021 (22:49:59.062276),2147449833
17-Jan-2021 (22:49:59.062472),2147454000
17-Jan-2021 (22:49:59.062668),2147448608
17-Jan-2021 (22:49:59.062863),2147452915
17-Jan-2021 (22:49:59.063058),2147450998
17-Jan-2021 (22:49:59.063253),2147451348
17-Jan-2021 (22:49:59.063449),2147453326
17-Jan-2021 (22:49:59.063644),2147450476
17-Jan-2021 (22:49:59.063840),2147451457
17-Jan-2021 (22:49:59.064035),2147451310
17-Jan-2021 (22:49:59.064231),2147447466
17-Jan-2021 (22:49:59.064426),2147449800
17-Jan-2021 (22:49:59.064622),2147450753
17-Jan-2021 (22:49:59.064817),2147449721
17-Jan-2021 (22:49:59.065013),2147448442
17-Jan-2021 (22:49:59.065208),2147449754
17-Jan-2021 (22:49:59.065404),2147451524
17-Jan-2021 (22:49:59.065599),2147451192
17-Jan-2021 (22:49:59.065795),2147449367
17-Jan-2021 (22:49:59.065990),2147450170
17-Jan-2021 (22:49:59.066185),2147451269
17-Jan-2021 (22:49:59.066380),2147451099
17-Jan-2021 (22:49:59.066575),2147453273
17-Jan-2021 (22:49:59.066770),2147450833
17-Jan-2021 (22:49:59.066965),2147450354
17-Jan-2021 (22:49:59.067161),2147450838
17-Jan-2021 (22:49:59.067356),2147448743
17-Jan-2021 (22:49:59.067551),2147449797
17-Jan-2021 (22:49:59.067746),2147453003
17-Jan-2021 (22:49:59.067954),2147450677
17-Jan-2021 (22:49:59.068151),2147451249
17-Jan-2021 (22:49:59.068346),2147450080
17-Jan-2021 (22:49:59.068540),2147450375
17-Jan-2021 (22:49:59.068736),2147445503
17-Jan-2021 (22:49:59.068931),2147450759
17-Jan-2021 (22:49:59.069127),2147452941
17-Jan-2021 (22:49:59.069322),2147447812
17-Jan-2021 (22:49:59.069516),2147452134
17-Jan-2021 (22:49:59.069712),2147450791
17-Jan-2021 (22:49:59.069906),2147449554
17-Jan-2021 (22:49:59.070102),2147450444
17-Jan-2021 (22:49:59.070317),2147451715
17-Jan-2021 (22:49:59.070514),2147448898
17-Jan-2021 (22:49:59.070709),2147449081
17-Jan-2021 (22:49:59.070905),2147448622
17-Jan-2021 (22:49:59.071100),2147451198
17-Jan-2021 (22:49:59.071296),2147448830
17-Jan-2021 (22:49:59.071491),2147453576
17-Jan-2021 (22:49:59.071687),2147450220
17-Jan-2021 (22:49:59.071882),2147450753
17-Jan-2021 (22:49:59.072078),2147451715
17-Jan-2021 (22:49:59.072273),2147448456
17-Jan-2021 (22:49:59.072469),2147451507
17-Jan-2021 (22:49:59.072665),2147451058
17-Jan-2021 (22:49:59.072861),2147451490
17-Jan-2021 (22:49:59.073055),2147449502
17-Jan-2021 (22:49:59.073251),2147451679
17-Jan-2021 (22:49:59.073446),2147451323
17-Jan-2021 (22:49:59.073642),2147449702
17-Jan-2021 (22:49:59.073837),2147449824
17-Jan-2021 (22:49:59.074032),2147447914
17-Jan-2021 (22:49:59.074228),2147452375
17-Jan-2021 (22:49:59.074424),2147452522
17-Jan-2021 (22:49:59.074619),2147450253
17-Jan-2021 (22:49:59.074815),2147450451
17-Jan-2021 (22:49:59.075010),2147451796
17-Jan-2021 (22:49:59.075206),2147450513
17-Jan-2021 (22:49:59.075401),2147448204
17-Jan-2021 (22:49:59.075598),2147450633
17-Jan-2021 (22:49:59.075794),2147453906
17-Jan-2021 (22:49:59.075990),2147447790
17-Jan-2021 (22:49:59.076185),2147452474
17-Jan-2021 (22:49:59.076381),2147449761
17-Jan-2021 (22:49:59.076577),2147450841
17-Jan-2021 (22:49:59.076773),2147453276
17-Jan-2021 (22:49:59.076969),2147447934
17-Jan-2021 (22:49:59.077164),2147453724
17-Jan-2021 (22:49:59.077360),2147451073
17-Jan-2021 (22:49:59.077584),2147449160
17-Jan-2021 (22:49:59.077782),2147451570
17-Jan-2021 (22:49:59.077995),2147452093
17-Jan-2021 (22:49:59.078193),2147448220
17-Jan-2021 (22:49:59.078388),2147449106
17-Jan-2021 (22:49:59.078583),2147451888
17-Jan-2021 (22:49:59.078778),2147449293
17-Jan-2021 (22:49:59.078973),2147450411
17-Jan-2021 (22:49:59.079207),2147448791
17-Jan-2021 (22:49:59.079405),2147449551
17-Jan-2021 (22:49:59.079601),2147452144
17-Jan-2021 (22:49:59.079796),2147448543
17-Jan-2021 (22:49:59.079992),2147451354
17-Jan-2021 (22:49:59.080187),2147451350
17-Jan-2021 (22:49:59.080382),2147451217
17-Jan-2021 (22:49:59.080578),2147447119
17-Jan-2021 (22:49:59.080774),2147449966
17-Jan-2021 (22:49:59.080969),2147451200
17-Jan-2021 (22:49:59.081164),2147451758
17-Jan-2021 (22:49:59.081359),2147448320
17-Jan-2021 (22:49:59.081554),2147446357
17-Jan-2021 (22:49:59.081749),2147449312
17-Jan-2021 (22:49:59.081944),2147448043
17-Jan-2021 (22:49:59.082139),2147450811
17-Jan-2021 (22:49:59.082334),2147449708
17-Jan-2021 (22:49:59.082529),2147451235
17-Jan-2021 (22:49:59.082725),2147451456
17-Jan-2021 (22:49:59.082920),2147448576
17-Jan-2021 (22:49:59.083115),2147451639
17-Jan-2021 (22:49:59.083310),2147453222
17-Jan-2021 (22:49:59.083505),2147448745
17-Jan-2021 (22:49:59.083699),2147455742
17-Jan-2021 (22:49:59.083895),2147449950
17-Jan-2021 (22:49:59.084091),2147450333
17-Jan-2021 (22:49:59.084287),2147450783
17-Jan-2021 (22:49:59.084482),2147450384
17-Jan-2021 (22:49:59.084678),2147449722
17-Jan-2021 (22:49:59.084873),2147451040
17-Jan-2021 (22:49:59.085069),2147451306
17-Jan-2021 (22:49:59.085264),2147452056
17-Jan-2021 (22:49:59.085460),2147450092
17-Jan-2021 (22:49:59.085655),2147448666
17-Jan-2021 (22:49:59.085851),2147448119
17-Jan-2021 (22:49:59.086047),2147449889
17-Jan-2021 (22:49:59.086241),2147451516
17-Jan-2021 (22:49:59.086436),2147449089
17-Jan-2021 (22:49:59.086632),2147452213
17-Jan-2021 (22:49:59.086827),2147449463
17-Jan-2021 (22:49:59.087023),2147451057
17-Jan-2021 (22:49:59.087218),2147450924
17-Jan-2021 (22:49:59.087413),2147451501
17-Jan-2021 (22:49:59.087609),2147451683
17-Jan-2021 (22:49:59.087825),2147446843
17-Jan-2021 (22:49:59.088037),2147451857
17-Jan-2021 (22:49:59.088234),2147451988
17-Jan-2021 (22:49:59.088429),2147447226
17-Jan-2021 (22:49:59.088625),2147452064
17-Jan-2021 (22:49:59.088821),2147448604
17-Jan-2021 (22:49:59.089017),2147449104
17-Jan-2021 (22:49:59.089211),2147451663
17-Jan-2021 (22:49:59.089406),2147450486
17-Jan-2021 (22:49:59.089600),2147450845
17-Jan-2021 (22:49:59.089795),2147449353
17-Jan-2021 (22:49:59.089991),2147448436
17-Jan-2021 (22:49:59.090186),2147450994
17-Jan-2021 (22:49:59.090381),2147448151
17-Jan-2021 (22:49:59.090576),2147449221
17-Jan-2021 (22:49:59.090771),2147451590
17-Jan-2021 (22:49:59.090967),2147450297
17-Jan-2021 (22:49:59.091162),2147446416
17-Jan-2021 (22:49:59.091357),2147448517
17-Jan-2021 (22:49:59.091553),2147451675
17-Jan-2021 (22:49:59.091748),2147448718
17-Jan-2021 (22:49:59.091943),2147451081
17-Jan-2021 (22:49:59.092139),2147452655
17-Jan-2021 (22:49:59.092334),2147451307
17-Jan-2021 (22:49:59.092530),2147448808
17-Jan-2021 (22:49:59.092725),2147450033
17-Jan-2021 (22:49:59.092920),2147454124
17-Jan-2021 (22:49:59.093116),2147448851
17-Jan-2021 (22:49:59.093311),2147450523
17-Jan-2021 (22:49:59.093506),2147449763
17-Jan-2021 (22:49:59.093701),2147451829
17-Jan-2021 (22:49:59.093896),2147448887
17-Jan-2021 (22:49:59.094092),2147450198
17-Jan-2021 (22:49:59.094287),2147448544
17-Jan-2021 (22:49:59.094483),2147450374
17-Jan-2021 (22:49:59.094679),2147452608
17-Jan-2021 (22:49:59.094875),2147448078
17-Jan-2021 (22:49:59.095070),2147451536
17-Jan-2021 (22:49:59.095265),2147446926
17-Jan-2021 (22:49:59.095461),2147451668
17-Jan-2021 (22:49:59.095656),2147448929
17-Jan-2021 (22:49:59.095851),2147450853
17-Jan-2021 (22:49:59.096047),2147449815
17-Jan-2021 (22:49:59.096243),2147451326
17-Jan-2021 (22:49:59.096460),2147447589
17-Jan-2021 (22:49:59.096657),2147450514
17-Jan-2021 (22:49:59.096852),2147448627
17-Jan-2021 (22:49:59.097077),2147449623
17-Jan-2021 (22:49:59.097274),2147449395
17-Jan-2021 (22:49:59.097471),2147448374
17-Jan-2021 (22:49:59.097667),2147448581
17-Jan-2021 (22:49:59.097863),2147450894
17-Jan-2021 (22:49:59.098075),2147451300
17-Jan-2021 (22:49:59.098270),2147449476
17-Jan-2021 (22:49:59.098467),2147450562
17-Jan-2021 (22:49:59.098662),2147451218
17-Jan-2021 (22:49:59.098858),2147451761
17-Jan-2021 (22:49:59.099053),2147450090
17-Jan-2021 (22:49:59.099248),2147451404
17-Jan-2021 (22:49:59.099444),2147451649
17-Jan-2021 (22:49:59.099640),2147451293
17-Jan-2021 (22:49:59.099834),2147449801
17-Jan-2021 (22:49:59.100029),2147451603
17-Jan-2021 (22:49:59.100224),2147448426
17-Jan-2021 (22:49:59.100419),2147450634
17-Jan-2021 (22:49:59.100614),2147449065
17-Jan-2021 (22:49:59.100809),2147450075
17-Jan-2021 (22:49:59.101003),2147451688
17-Jan-2021 (22:49:59.101198),2147448702
17-Jan-2021 (22:49:59.101393),2147451917
17-Jan-2021 (22:49:59.101590),2147451512
17-Jan-2021 (22:49:59.101785),2147452090
17-Jan-2021 (22:49:59.101979),2147450074
17-Jan-2021 (22:49:59.102174),2147447304
17-Jan-2021 (22:49:59.102368),2147449181
17-Jan-2021 (22:49:59.102563),2147450302
17-Jan-2021 (22:49:59.102759),2147449118
17-Jan-2021 (22:49:59.102954),2147450672
17-Jan-2021 (22:49:59.103148),2147452640
17-Jan-2021 (22:49:59.103344),2147450605
17-Jan-2021 (22:49:59.103539),2147451601
17-Jan-2021 (22:49:59.103733),2147450786
17-Jan-2021 (22:49:59.103929),2147448362
17-Jan-2021 (22:49:59.104124),2147448154
17-Jan-2021 (22:49:59.104319),2147449591
17-Jan-2021 (22:49:59.104514),2147451097
17-Jan-2021 (22:49:59.104709),2147450443
17-Jan-2021 (22:49:59.104904),2147453381
17-Jan-2021 (22:49:59.105099),2147449688
17-Jan-2021 (22:49:59.105316),2147452683
17-Jan-2021 (22:49:59.105513),2147447947
17-Jan-2021 (22:49:59.105708),2147451403
17-Jan-2021 (22:49:59.105904),2147451606
17-Jan-2021 (22:49:59.106098),2147448603
17-Jan-2021 (22:49:59.106293),2147448240
17-Jan-2021 (22:49:59.106488),2147449668
17-Jan-2021 (22:49:59.106684),2147450516
17-Jan-2021 (22:49:59.106878),2147447954
17-Jan-2021 (22:49:59.107073),2147451126
17-Jan-2021 (22:49:59.107268),2147449344
17-Jan-2021 (22:49:59.107463),2147450115
17-Jan-2021 (22:49:59.107657),2147448939
17-Jan-2021 (22:49:59.107853),2147451147
17-Jan-2021 (22:49:59.108064),2147452073
17-Jan-2021 (22:49:59.108260),2147448181
17-Jan-2021 (22:49:59.108455),2147451516
17-Jan-2021 (22:49:59.108650),2147451990
17-Jan-2021 (22:49:59.108844),2147451417
17-Jan-2021 (22:49:59.109039),2147448557
17-Jan-2021 (22:49:59.109233),2147452381
17-Jan-2021 (22:49:59.109427),2147450704
17-Jan-2021 (22:49:59.109623),2147452213
17-Jan-2021 (22:49:59.109817),2147449569
17-Jan-2021 (22:49:59.110012),2147451221
17-Jan-2021 (22:49:59.110207),2147449146
17-Jan-2021 (22:49:59.110402),2147446763
17-Jan-2021 (22:49:59.110597),2147450438
17-Jan-2021 (22:49:59.110792),2147449151
17-Jan-2021 (22:49:59.110987),2147451386
17-Jan-2021 (22:49:59.111182),2147447535
17-Jan-2021 (22:49:59.111378),2147452582
17-Jan-2021 (22:49:59.111573),2147450225
17-Jan-2021 (22:49:59.111768),2147449511
17-Jan-2021 (22:49:59.111964),2147452204
17-Jan-2021 (22:49:59.112160),2147449876
17-Jan-2021 (22:49:59.112355),2147451568
17-Jan-2021 (22:49:59.112550),2147449494
17-Jan-2021 (22:49:59.112745),2147451041
17-Jan-2021 (22:49:59.112940),2147448471
17-Jan-2021 (22:49:59.113135),2147449673
17-Jan-2021 (22:49:59.113329),2147448465
17-Jan-2021 (22:49:59.113525),2147451618
17-Jan-2021 (22:49:59.113720),2147451503
17-Jan-2021 (22:49:59.113936),2147450734
17-Jan-2021 (22:49:59.114133),2147451412
17-Jan-2021 (22:49:59.114328),2147451578
17-Jan-2021 (22:49:59.114524),2147447366
17-Jan-2021 (22:49:59.114719),2147452999
17-Jan-2021 (22:49:59.114915),2147451041
17-Jan-2021 (22:49:59.115110),2147449976
17-Jan-2021 (22:49:59.115306),2147448896
17-Jan-2021 (22:49:59.115500),2147449550
17-Jan-2021 (22:49:59.115695),2147448084
17-Jan-2021 (22:49:59.115891),2147451186
17-Jan-2021 (22:49:59.116087),2147449063
17-Jan-2021 (22:49:59.116282),2147451633
17-Jan-2021 (22:49:59.116477),2147450468
17-Jan-2021 (22:49:59.116702),2147451408
17-Jan-2021 (22:49:59.116900),2147447944
17-Jan-2021 (22:49:59.117096),2147450864
17-Jan-2021 (22:49:59.117292),2147449579
17-Jan-2021 (22:49:59.117488),2147449495
17-Jan-2021 (22:49:59.117684),2147447314
17-Jan-2021 (22:49:59.117879),2147451567
17-Jan-2021 (22:49:59.118090),2147452561
17-Jan-2021 (22:49:59.118286),2147452679
17-Jan-2021 (22:49:59.118482),2147451614
17-Jan-2021 (22:49:59.118677),2147452274
17-Jan-2021 (22:49:59.118873),2147447900
17-Jan-2021 (22:49:59.119068),2147450047
17-Jan-2021 (22:49:59.119263),2147452990
17-Jan-2021 (22:49:59.119458),2147449216
17-Jan-2021 (22:49:59.119653),2147448399
17-Jan-2021 (22:49:59.119849),2147452897
17-Jan-2021 (22:49:59.120044),2147452059
17-Jan-2021 (22:49:59.120239),2147451177
17-Jan-2021 (22:49:59.120433),2147450825
17-Jan-2021 (22:49:59.120628),2147451000
17-Jan-2021 (22:49:59.120823),2147450093
17-Jan-2021 (22:49:59.121018),2147447953
17-Jan-2021 (22:49:59.121213),2147448893
17-Jan-2021 (22:49:59.121409),2147451155
17-Jan-2021 (22:49:59.121603),2147448911
17-Jan-2021 (22:49:59.121799),2147451466
17-Jan-2021 (22:49:59.121994),2147450754
17-Jan-2021 (22:49:59.122188),2147449493
17-Jan-2021 (22:49:59.122384),2147450184
17-Jan-2021 (22:49:59.122600),2147449709
17-Jan-2021 (22:49:59.122797),2147448804
17-Jan-2021 (22:49:59.122993),2147453669
17-Jan-2021 (22:49:59.123188),2147449716
17-Jan-2021 (22:49:59.123383),2147452384
17-Jan-2021 (22:49:59.123579),2147454746
17-Jan-2021 (22:49:59.123775),2147448949
17-Jan-2021 (22:49:59.123971),2147452361
17-Jan-2021 (22:49:59.124165),2147446847
17-Jan-2021 (22:49:59.124361),2147451694
17-Jan-2021 (22:49:59.124557),2147449332
17-Jan-2021 (22:49:59.124753),2147450826
17-Jan-2021 (22:49:59.124950),2147449407
17-Jan-2021 (22:49:59.125145),2147450537
17-Jan-2021 (22:49:59.125340),2147448830
17-Jan-2021 (22:49:59.125535),2147450114
17-Jan-2021 (22:49:59.125729),2147452696
17-Jan-2021 (22:49:59.125925),2147446922
17-Jan-2021 (22:49:59.126120),2147447901
17-Jan-2021 (22:49:59.126314),2147453304
17-Jan-2021 (22:49:59.126509),2147452902
17-Jan-2021 (22:49:59.126704),2147448683
17-Jan-2021 (22:49:59.126899),2147448181
17-Jan-2021 (22:49:59.127094),2147449632
17-Jan-2021 (22:49:59.127289),2147449292
17-Jan-2021 (22:49:59.127483),2147447850
17-Jan-2021 (22:49:59.127678),2147450274
17-Jan-2021 (22:49:59.127872),2147451520
17-Jan-2021 (22:49:59.128083),2147451476
17-Jan-2021 (22:49:59.128279),2147450850
17-Jan-2021 (22:49:59.128474),2147447877
17-Jan-2021 (22:49:59.128670),2147450016
17-Jan-2021 (22:49:59.128865),2147448319
17-Jan-2021 (22:49:59.129062),2147450516
17-Jan-2021 (22:49:59.129257),2147446698
17-Jan-2021 (22:49:59.129453),2147452198
17-Jan-2021 (22:49:59.129649),2147449143
17-Jan-2021 (22:49:59.129843),2147450046
17-Jan-2021 (22:49:59.130038),2147450256
17-Jan-2021 (22:49:59.130233),2147451809
17-Jan-2021 (22:49:59.130428),2147449748
17-Jan-2021 (22:49:59.130622),2147449234
17-Jan-2021 (22:49:59.130817),2147450977
17-Jan-2021 (22:49:59.131012),2147450290
17-Jan-2021 (22:49:59.131206),2147451603
17-Jan-2021 (22:49:59.131424),2147450341
17-Jan-2021 (22:49:59.131619),2147452693
17-Jan-2021 (22:49:59.131814),2147450055
17-Jan-2021 (22:49:59.132009),2147453941
17-Jan-2021 (22:49:59.132205),2147451804
17-Jan-2021 (22:49:59.132400),2147452013
17-Jan-2021 (22:49:59.132596),2147449597
17-Jan-2021 (22:49:59.132791),2147452840
17-Jan-2021 (22:49:59.132987),2147446022
17-Jan-2021 (22:49:59.133182),2147449924
17-Jan-2021 (22:49:59.133377),2147452617
17-Jan-2021 (22:49:59.133572),2147447364
17-Jan-2021 (22:49:59.133768),2147451934
17-Jan-2021 (22:49:59.133962),2147452568
17-Jan-2021 (22:49:59.134158),2147449459
17-Jan-2021 (22:49:59.134352),2147449230
17-Jan-2021 (22:49:59.134547),2147450796
17-Jan-2021 (22:49:59.134743),2147451953
17-Jan-2021 (22:49:59.134937),2147448767
17-Jan-2021 (22:49:59.135133),2147452127
17-Jan-2021 (22:49:59.135328),2147452642
17-Jan-2021 (22:49:59.135524),2147448876
17-Jan-2021 (22:49:59.135719),2147447309
17-Jan-2021 (22:49:59.135914),2147453599
